session_id,start_ts,end_ts,duration_min,msgs,user_msgs,peer_msgs,top_intent,top_intent_p,top_topics,recent
sess_0154,2021-03-16T14:41:00,2021-03-16T18:05:00,204.0,22,6,16,short_reply,0.591,так:2;ебать:2;теперь:1,peer: “Ебать а чо с остальгыми?” | peer: “Остался ты и Леха?”
sess_0155,2021-03-16T20:09:00,2021-03-16T20:37:00,28.0,3,2,1,short_reply,1.0,николай:1;<media>:1,user: “<media>” | peer: “🤣”
sess_0156,2021-03-17T08:54:00,2021-03-17T16:44:00,470.0,33,11,22,short_reply,0.667,<media>:4;что:3;как:2,user: “Это мондж” | peer: “Пажилые собаки”
sess_0157,2021-03-17T20:17:00,2021-03-17T20:57:00,40.0,8,5,3,short_reply,0.75,<media>:1;когда:1;вместе:1,"user: “На самом деле я пока не нашёл что мне нравится” | peer: “ох,хуй знает”"
sess_0158,2021-03-18T08:36:00,2021-03-18T10:41:00,125.0,18,10,8,statement,0.611,как:2;нет:2;так:2,user: “А мы нет” | peer: “Пока нет. Ну и ты зарабатыааешь”
sess_0159,2021-03-18T20:50:00,2021-03-18T22:12:00,82.0,10,4,6,short_reply,0.7,лямов:1;картинку:1;согласен:1,user: “Твое имя” | peer: “Твоя жизнь”
sess_0160,2021-03-19T20:02:00,2021-03-19T21:54:00,112.0,39,17,22,short_reply,0.538,все:3;если:2;как:2,"user: “Пока низнаю” | peer: “Я щас с Мариной, ты когда спать?”"
sess_0161,2021-03-20T00:04:00,2021-03-20T00:04:00,0.0,1,1,0,statement,1.0,спишь:1,user: “Ну шо спишь уже”
sess_0162,2021-03-20T10:21:00,2021-03-20T12:50:00,149.0,44,19,25,short_reply,0.568,<media>:2;нет:2;проснулся:2,user: “Я хочу себе друга дизайнера” | peer: “Найди в приложении desinder”
sess_0163,2021-03-20T15:56:00,2021-03-20T22:27:00,391.0,66,38,28,short_reply,0.697,<media>:10;как:3;дать:2,user: “<media>” | peer: “🤣”
sess_0164,2021-03-21T13:34:00,2021-03-21T15:31:00,117.0,14,7,7,short_reply,0.643,дома:2;украина:1;слышь:1,"peer: “Ты дома?” | user: “, да дома”"
sess_0165,2021-03-21T21:59:00,2021-03-22T00:03:00,124.0,15,5,10,short_reply,0.867,ооооо:1;сколько:1;йосе:1,peer: “Могу йосе отдать” | user: “Ага”
sess_0166,2021-03-22T16:23:00,2021-03-22T21:27:00,304.0,25,12,13,statement,0.56,уволили:2;медленно:2;пиздос:1,peer: “Ты где?” | user: “You deleted this message”
sess_0167,2021-03-23T10:47:00,2021-03-23T10:51:00,4.0,4,1,3,short_reply,1.0,<media>:1;бажен:1;пригласил:1,peer: “Отлично” | peer: “Аааа”
sess_0168,2021-03-23T19:07:00,2021-03-24T00:03:00,296.0,38,18,20,short_reply,0.579,нет:3;максим:2;пажилое:2,user: “Пажилое очко кошки” | user: “Я все твое пажилое ебал”
sess_0169,2021-03-24T18:54:00,2021-03-24T22:16:00,202.0,33,16,17,short_reply,0.606,<media>:5;так:3;дома:2,user: “Да че Я убираюсь” | user: “Мне же это важнее всего”
sess_0170,2021-03-25T12:40:00,2021-03-25T14:30:00,110.0,18,8,10,short_reply,0.833,ничего:1;менее:1;погодка:1,peer: “Да😊” | peer: “Погодка шепчет”
sess_0171,2021-03-25T21:33:00,2021-03-25T22:15:00,42.0,19,13,6,short_reply,0.421,только:2;баженом:2;гонял:2,user: “Куда Я с баженом должен был гонять?” | peer: “Не важно”
sess_0172,2021-03-26T10:17:00,2021-03-26T12:50:00,153.0,8,2,6,short_reply,0.75,<media>:1;вау:1;красота:1,peer: “Начал штисел” | user: “да”
sess_0173,2021-03-26T22:10:00,2021-03-26T22:18:00,8.0,23,13,10,short_reply,0.522,пиздец:3;утра:2;блять:2,"user: “ЗП начальник не выдал, Никита видимо мне из своих дал” | peer: “Пиздец”"
sess_0174,2021-03-27T12:04:00,2021-03-27T14:12:00,128.0,12,6,6,short_reply,0.667,как:4;пажилой:1;ничо:1,peer: “Ого” | peer: “Хуя ты апгрейднулся”
sess_0175,2021-03-27T17:44:00,2021-03-27T17:44:00,0.0,4,2,2,short_reply,1.0,брат:1;поделишься:1;сижкой:1,user: “Что?” | user: “Да”
sess_0176,2021-03-28T00:01:00,2021-03-28T00:01:00,0.0,1,0,1,short_reply,1.0,,peer: “Ну шо”
sess_0177,2021-03-28T13:32:00,2021-03-28T14:54:00,82.0,19,9,10,short_reply,0.579,только:2;как:2;шоколадный:1,user: “ну а чо делать?” | peer: “Найти интересное”
sess_0178,2021-03-28T19:47:00,2021-03-28T19:47:00,0.0,2,0,2,short_reply,1.0,шароеб:1,peer: “Ну шо ты” | peer: “шароеб”
sess_0179,2021-03-29T01:24:00,2021-03-29T01:31:00,7.0,11,6,5,short_reply,0.545,сам:1;спать:1;придешь:1,user: “Ты не придешь?” | peer: “Иду”
sess_0180,2021-03-29T11:11:00,2021-03-29T11:11:00,0.0,1,0,1,short_reply,1.0,ата:1;хабиби:1,peer: “Эх ата хабиби?”
sess_0181,2021-03-29T13:25:00,2021-03-29T13:30:00,5.0,4,1,3,short_reply,1.0,блы:1;плохо:1;занят:1,user: “Занят я” | peer: “Монге?”
sess_0182,2021-03-29T18:19:00,2021-03-29T18:20:00,1.0,2,1,1,statement,0.5,самое:1;начальство:1;спиной:1,user: “Да тоже самое начальство за спиной” | peer: “Держись брат”
sess_0183,2021-03-30T11:15:00,2021-03-30T12:22:00,67.0,8,3,5,short_reply,0.625,монге-десигнер:1;работаю:1;начальство:1,peer: “И одновременно неприятно” | peer: “Но такова жизнь”
sess_0184,2021-03-30T17:59:00,2021-03-30T18:03:00,4.0,3,0,3,statement,0.667,сижу:1;лавке:1;думаю:1,"peer: “А как сука блять так вышло, что порой у долбаебов все хорошо, А у адекватных человеков траблы?” | peer: “У меня 2 варианта. Либо это все Б-г, карма и т. д. Либо долбаебы не делятся своими пиздецами и просто решают их тихо-молча”"
sess_0185,2021-03-30T20:39:00,2021-03-30T22:20:00,101.0,32,19,13,short_reply,0.562,<media>:3;дома:2;впервые:2,user: “Я гляжу стулья знакомые” | user: “<media>”
sess_0186,2021-03-31T14:35:00,2021-03-31T14:57:00,22.0,2,0,2,short_reply,1.0,<media>:2,peer: “<media>” | peer: “<media>”
sess_0187,2021-03-31T20:16:00,2021-03-31T20:20:00,4.0,3,1,2,short_reply,1.0,искусство:1;современное:1;картина:1,peer: “Да” | peer: “Картина называется суета”
sess_0188,2021-04-01T17:11:00,2021-04-01T21:31:00,260.0,23,7,16,short_reply,0.435,если:2;только:2;ебать:1,user: “Давай до магазина пройдемся” | peer: “Давай”
sess_0189,2021-04-02T19:35:00,2021-04-02T23:12:00,217.0,26,12,14,statement,0.654,как:2;конечно:2;дома:2,peer: “Он с балкона хотел сигануть” | peer: “Б-гу маляву передаиь”
sess_0190,2021-04-03T11:02:00,2021-04-03T11:06:00,4.0,3,1,2,short_reply,0.667,если:1;бажена:1;или:1,peer: “Сейчас?” | peer: “Или вот идешь?”
sess_0191,2021-04-03T18:25:00,2021-04-03T18:25:00,0.0,3,0,3,short_reply,0.667,<media>:1;мухаха:1;шабат:1,"peer: “Мухаха” | peer: “И шабат шалом, грязное животное”"
sess_0192,2021-04-04T08:45:00,2021-04-04T11:06:00,141.0,40,13,27,statement,0.55,так:3;что:2;если:2,peer: “Та бля” | peer: “То слово нужно держать”
sess_0193,2021-04-04T20:20:00,2021-04-04T20:59:00,39.0,25,7,18,short_reply,0.52,как:3;трапезда:2;вац:1,"peer: “Ээээ, не могли бы вы меня пригласить” | peer: “И хихикашь как койот”"
sess_0194,2021-04-05T12:06:00,2021-04-05T12:06:00,0.0,2,0,2,short_reply,0.5,<media>:1;случай:1;важных:1,peer: “<media>” | peer: “На случай важных переговоров”
sess_0195,2021-04-05T21:34:00,2021-04-05T21:59:00,25.0,4,1,3,short_reply,1.0,купишь:1;сиг:1;брат:1,user: “Окей” | peer: “Я перевел”
sess_0196,2021-04-06T20:26:00,2021-04-06T22:10:00,104.0,22,6,16,short_reply,0.864,брат:5;дома:2;просьба:1,peer: “Ты дома?” | user: “Дома”
sess_0197,2021-04-07T18:49:00,2021-04-07T20:09:00,80.0,20,6,14,short_reply,0.6,для:2;бланк:2;подложка:2,user: “Я бы светлее делал” | user: “Да и всеми заглавными писать это неканон”
sess_0198,2021-04-07T22:17:00,2021-04-08T00:25:00,128.0,18,10,8,short_reply,0.5,<media>:6;нигде:2;вообще:2,user: “Неделю целую ждать” | user: “Я просто хочу придти и купить”
sess_0199,2021-04-08T09:00:00,2021-04-08T09:01:00,1.0,5,0,5,short_reply,1.0,менты:1;приехали:1;геттовскую:1,peer: “Тут накуй провер_очка” | peer: “Ходят по хатам”
sess_0200,2021-04-09T07:41:00,2021-04-09T07:41:00,0.0,1,0,1,statement,1.0,так:1;теряют:1;друзей:1,peer: “Вот так и теряют друзей”
sess_0201,2021-04-09T10:04:00,2021-04-09T10:21:00,17.0,36,14,22,statement,0.389,как:2;нового:2;ничего:2,"user: “Щас иду мимо мусорки а там чувак в клумбе копается, и по глазам вижу что ненаход, так грусно стало что мир несправедлив” | peer: “Се Ля ви”"
sess_0202,2021-04-09T20:51:00,2021-04-09T21:41:00,50.0,10,4,6,short_reply,0.8,леее:1;салам:1;алекум:1,peer: “А шо такое?” | peer: “Пиздец какой то”
sess_0203,2021-04-10T11:42:00,2021-04-10T15:22:00,220.0,14,6,8,short_reply,0.714,<media>:2;домой:2;вышел:1,peer: “Выпив бутылочку певка” | peer: “Посидели и домой”
sess_0204,2021-04-11T08:45:00,2021-04-11T08:45:00,0.0,2,0,2,ask_explanation,0.5,как:1;погулял:1,peer: “Как погулял?” | peer: “Ну шо ты”
sess_0205,2021-04-11T10:54:00,2021-04-11T11:56:00,62.0,20,8,12,short_reply,0.85,<media>:3;шепчет:2;альбом:2,user: “<media>” | peer: “Вполне”
sess_0206,2021-04-12T14:59:00,2021-04-12T15:00:00,1.0,6,1,5,short_reply,0.833,<media>:1;теперь:1;домашний:1,peer: “Ебать ты шахид” | peer: “Ля”
sess_0207,2021-04-13T09:07:00,2021-04-13T09:07:00,0.0,2,0,2,statement,1.0,пажилая:1;вселенная:1;справы:1,peer: “Ну шо ты пажилая вселенная” | peer: “Як справы? Альбом сделал?”
sess_0208,2021-04-13T22:57:00,2021-04-13T22:57:00,0.0,1,1,0,short_reply,1.0,заибался:1,user: “Я заибался”
sess_0209,2021-04-14T07:46:00,2021-04-14T07:46:00,0.0,2,0,2,short_reply,0.5,доброго:1;ранку:1,peer: “Шо такое?” | peer: “Доброго ранку”
sess_0210,2021-04-14T17:58:00,2021-04-14T19:01:00,63.0,6,1,5,short_reply,0.833,отвечаешь:1;мэнэ:1;пишешь:1,peer: “✊🏼” | user: “Ну потому сто работаю”
sess_0211,2021-04-16T19:10:00,2021-04-16T21:20:00,130.0,8,2,6,short_reply,0.625,<media>:2;вам:1;зайду:1,"peer: “Та Я тож, походу на днях звмутили” | user: “Ну че сходил попил пивка?”"
sess_0212,2021-04-18T17:37:00,2021-04-18T18:22:00,45.0,11,1,10,short_reply,0.909,брат:2;магаз:1;пойдешь:1,peer: “Чорт” | peer: “Ну лан”
sess_0213,2021-04-23T19:45:00,2021-04-23T19:52:00,7.0,3,1,2,short_reply,1.0,<media>:1;красиво:1;так:1,peer: “🤣” | peer: “Красиво так то”
sess_0214,2021-04-23T23:52:00,2021-04-23T23:52:00,0.0,2,2,0,statement,1.0,you:2;deleted:2;this:2,user: “You deleted this message” | user: “You deleted this message”
sess_0215,2021-04-24T10:42:00,2021-04-24T10:42:00,0.0,1,0,1,short_reply,1.0,охуел:1,peer: “Ты чо охуел?”
sess_0216,2021-04-25T15:38:00,2021-04-25T16:04:00,26.0,3,0,3,statement,0.667,шимон:1;рублев:1;сиг:1,"peer: “Сиг нет, а трубы горят” | peer: “Норм, вопрос отпал”"
sess_0217,2021-04-25T21:24:00,2021-04-25T21:24:00,0.0,1,1,0,statement,1.0,зайти:1,user: “Можно было просто зайти”
sess_0218,2021-04-26T08:08:00,2021-04-26T08:08:00,0.0,1,0,1,statement,1.0,чот:1;забыл:1;выходной:1,peer: “А я чот бля забыл шо у тебя выходной”
sess_0219,2021-04-26T22:14:00,2021-04-26T22:58:00,44.0,21,9,12,short_reply,0.714,<media>:4;без:2;только:1,user: “<media>” | user: “<media>”
sess_0220,2021-04-27T01:14:00,2021-04-27T01:14:00,0.0,1,1,0,short_reply,1.0,<media>:1,user: “<media>”
sess_0221,2021-04-27T08:27:00,2021-04-27T09:00:00,33.0,2,0,2,ask_explanation,0.5,сюжет:1;как:1;так:1,peer: “Сюжет как?” | peer: “Так это ж актеры))”
sess_0222,2021-04-27T13:53:00,2021-04-27T14:16:00,23.0,3,1,2,statement,0.667,нормально:1;даже:1;хожу:1,"peer: “О, да. Это одна из основных фишек, узнавать ЛОР игры” | peer: “<media>”"
sess_0223,2021-04-29T00:02:00,2021-04-29T00:02:00,0.0,1,1,0,short_reply,1.0,<media>:1,user: “<media>”
sess_0224,2021-04-29T07:20:00,2021-04-29T07:20:00,0.0,1,0,1,statement,1.0,ебать:1;сколько:1;неё:1,"peer: “Ебать, эт ты сколько в неё гамаешь?”"
sess_0225,2021-04-30T22:55:00,2021-04-30T23:26:00,31.0,64,36,28,statement,0.641,как:7;вов:4;играл:4,user: “А когда героя зовут Артем и у тебя кончаются патроны и тебе заново надо проходить с начала это кринж” | peer: “🤣🤣🤣”
sess_0226,2021-05-01T21:24:00,2021-05-01T22:05:00,41.0,2,1,1,ask_explanation,0.5,как:1;нормально:1,"peer: “Ну как ты?” | user: “Нормально,”"
sess_0227,2021-05-02T18:01:00,2021-05-02T18:38:00,37.0,2,1,1,short_reply,0.5,орал:1;хотел:1;чтобы:1,user: “Шо ты орал?” | peer: “Хотел чтобы ты увидел меня”
sess_0228,2021-05-03T20:19:00,2021-05-03T20:24:00,5.0,13,5,8,short_reply,0.538,хотел:2;балконе:2;горит:2,"user: “Не горит я просто преложить хотел недорого отдаю” | peer: “Ой да иди ка ты нахуй, долбаеб блять Лори лори”"
sess_0229,2021-05-05T13:58:00,2021-05-05T14:33:00,35.0,7,1,6,short_reply,0.571,<media>:1;посмотри:1;чисто:1,"peer: “Я вот думаю ебануть себе табличку ""Служба одного очка""” | peer: “окна*”"
sess_0230,2021-05-07T13:44:00,2021-05-07T13:46:00,2.0,6,3,3,short_reply,0.667,жить:2;https:1;www:1,peer: “Нахуя?” | peer: “Мне бы жить научиться”
sess_0231,2021-05-09T17:26:00,2021-05-09T17:41:00,15.0,2,1,1,short_reply,1.0,<media>:1,user: “<media>” | peer: “🤦‍♂️🤣”
sess_0232,2021-05-10T17:47:00,2021-05-10T17:49:00,2.0,11,3,8,short_reply,0.818,молодость:1;ван:1;гога:1,"peer: “Ого” | peer: “Ну давай чо, зайду к тебе позже”"
sess_0233,2021-05-11T09:50:00,2021-05-11T10:05:00,15.0,3,1,2,short_reply,1.0,кайфуешь:1,user: “Шо я?” | peer: “КАйфуешь?”
sess_0234,2021-05-12T10:05:00,2021-05-12T10:15:00,10.0,5,3,2,statement,0.8,правильно:1;зачем:1;другу:1,user: “Если бы что конструктивное спросил” | peer: “Я тебя услышал”
sess_0235,2021-05-14T17:56:00,2021-05-14T18:59:00,63.0,6,3,3,short_reply,0.833,друг:1;приехал:1;как:1,user: “<media>” | peer: “🤣”
sess_0236,2021-05-16T16:27:00,2021-05-16T16:46:00,19.0,3,1,2,statement,0.667,пузатик:1;кайфуешь:1;сижу:1,peer: “Кайфуешь?” | user: “Сижу играю че ещё далать”
